ID,MemoryType,Valence,AbsDiff,Accuracy
36,OO,Negative,2,1
36,ON,Neutral,5,1
36,OO,Neutral,2,0
36,ON,Neutral,3,0
36,OO,Negative,2,0
36,ON,Neutral,5,1
36,OO,Negative,3,0
36,ON,Neutral,5,1
36,OO,Neutral,2,1
36,ON,Negative,5,1
36,OO,Neutral,1,1
36,ON,Negative,1,1
36,OO,Negative,2,1
36,ON,Neutral,1,0
36,OO,Negative,1,1
36,ON,Negative,1,0
36,OO,Neutral,3,0
36,ON,Negative,5,0
36,OO,Neutral,2,0
36,ON,Negative,3,1
36,OO,Negative,4,0
36,ON,Neutral,1,1
36,OO,Neutral,3,1
36,ON,Negative,3,1
36,OO,Negative,2,0
36,ON,Neutral,1,1
36,OO,Negative,3,0
36,ON,Neutral,3,1
36,OO,Neutral,4,0
36,ON,Neutral,5,1
36,OO,Negative,2,0
36,ON,Neutral,3,1
36,OO,Neutral,4,1
36,ON,Negative,5,1
37,OO,Neutral,1,1
37,ON,Negative,5,1
37,OO,Negative,4,1
37,ON,Neutral,3,1
37,OO,Neutral,5,1
37,ON,Neutral,5,0
37,OO,Negative,1,0
37,ON,Neutral,3,1
37,OO,Negative,1,1
37,ON,Neutral,1,0
37,OO,Neutral,3,1
37,ON,Negative,3,0
37,OO,Negative,4,1
37,ON,Neutral,1,1
37,OO,Neutral,1,0
37,ON,Negative,3,1
37,OO,Neutral,1,1
37,ON,Negative,5,1
37,OO,Negative,4,1
37,ON,Negative,1,1
37,OO,Negative,1,0
37,ON,Neutral,1,1
37,OO,Neutral,3,1
37,ON,Negative,1,0
37,OO,Negative,1,1
37,ON,Negative,5,1
37,OO,Negative,1,0
37,ON,Neutral,5,0
37,OO,Neutral,3,1
37,ON,Neutral,5,1
37,OO,Neutral,2,1
37,ON,Neutral,3,0
37,OO,Negative,4,1
37,ON,Neutral,5,1
37,OO,Negative,1,1
37,ON,Neutral,5,0
37,OO,Neutral,5,1
37,ON,Neutral,5,1
37,OO,Negative,2,1
37,ON,Negative,3,0
37,OO,Negative,4,1
37,ON,Neutral,5,0
37,OO,Neutral,2,1
37,ON,Negative,3,0
37,OO,Neutral,3,1
37,ON,Neutral,3,1
37,OO,Negative,2,0
37,ON,Neutral,1,1
37,OO,Negative,1,0
37,ON,Neutral,3,1
37,OO,Neutral,3,1
37,ON,Neutral,1,0
37,OO,Negative,2,1
37,ON,Neutral,3,1
37,OO,Neutral,1,0
37,ON,Neutral,5,1
37,OO,Negative,1,1
37,ON,Neutral,3,1
37,OO,Neutral,4,1
37,ON,Negative,3,1
37,OO,Negative,2,0
37,ON,Neutral,5,1
37,OO,Negative,3,1
37,ON,Neutral,5,0
37,OO,Neutral,1,0
37,ON,Neutral,5,0
37,OO,Neutral,4,1
37,ON,Negative,1,1
37,OO,Negative,2,1
37,ON,Negative,1,0
37,OO,Negative,1,0
37,ON,Neutral,1,1
37,OO,Neutral,1,0
37,ON,Negative,1,1
37,OO,Neutral,2,0
37,ON,Neutral,3,1
37,OO,Negative,1,1
37,ON,Neutral,1,1
37,OO,Neutral,1,0
37,ON,Neutral,5,1
37,OO,Neutral,3,1
37,ON,Neutral,3,0
37,OO,Negative,3,1
37,ON,Neutral,5,0
37,OO,Negative,3,1
37,ON,Neutral,5,1
37,OO,Neutral,3,1
37,ON,Neutral,1,1
37,OO,Neutral,2,1
37,ON,Neutral,1,1
37,OO,Negative,3,1
37,ON,Negative,5,0
37,OO,Negative,2,1
37,ON,Neutral,5,1
37,OO,Neutral,4,1
37,ON,Neutral,5,1
37,OO,Neutral,1,0
37,ON,Neutral,5,0
37,OO,Neutral,1,1
37,ON,Negative,3,1
37,OO,Neutral,5,1
37,ON,Neutral,1,0
37,OO,Negative,2,1
37,ON,Neutral,3,0
37,OO,Neutral,4,0
37,ON,Negative,1,1
37,OO,Negative,3,0
37,ON,Negative,3,1
37,OO,Neutral,3,1
37,ON,Negative,1,0
37,OO,Neutral,1,0
37,ON,Negative,3,1
37,OO,Negative,3,1
37,ON,Negative,5,1
37,OO,Negative,2,0
37,ON,Negative,3,1
37,OO,Neutral,1,1
37,ON,Neutral,5,1
37,OO,Neutral,4,1
37,ON,Neutral,5,0
37,OO,Negative,5,1
37,ON,Neutral,1,1
37,OO,Neutral,2,1
37,ON,Negative,5,1
37,OO,Neutral,1,0
37,ON,Neutral,3,1
37,OO,Negative,2,1
37,ON,Negative,5,1
37,OO,Neutral,2,1
37,ON,Negative,1,1
37,OO,Negative,2,0
37,ON,Negative,5,0
37,OO,Negative,3,1
37,ON,Negative,1,1
37,OO,Neutral,2,1
37,ON,Neutral,1,1
37,OO,Neutral,1,1
37,ON,Negative,3,1
37,OO,Negative,2,1
37,ON,Negative,1,0
37,OO,Negative,1,0
37,ON,Negative,5,1
37,OO,Neutral,3,1
37,ON,Neutral,3,1
37,OO,Neutral,2,0
37,ON,Negative,1,0
37,OO,Negative,4,1
37,ON,Negative,5,0
37,OO,Neutral,3,1
37,ON,Negative,3,1
37,OO,Negative,2,1
37,ON,Negative,3,0
37,OO,Negative,3,1
37,ON,Negative,1,1
37,OO,Neutral,4,1
37,ON,Neutral,3,1
37,OO,Negative,2,1
37,ON,Negative,3,1
37,OO,Neutral,4,0
37,ON,Neutral,1,1
38,OO,Neutral,1,1
38,ON,Neutral,1,1
38,OO,Negative,4,1
38,ON,Negative,3,1
38,OO,Neutral,5,1
38,ON,Neutral,3,0
38,OO,Negative,1,1
38,ON,Negative,1,1
38,OO,Negative,1,1
38,ON,Negative,3,1
38,OO,Neutral,3,1
38,ON,Negative,3,1
38,OO,Negative,4,1
38,ON,Negative,5,0
38,OO,Neutral,1,0
38,ON,Negative,1,0
38,OO,Neutral,1,0
38,ON,Neutral,3,1
38,OO,Negative,4,1
38,ON,Negative,5,0
38,OO,Negative,1,1
38,ON,Negative,1,0
38,OO,Neutral,3,1
38,ON,Negative,3,0
38,OO,Negative,1,0
38,ON,Neutral,1,1
38,OO,Negative,1,0
38,ON,Negative,1,0
38,OO,Neutral,3,1
38,ON,Neutral,5,1
38,OO,Neutral,2,1
38,ON,Negative,1,1
38,OO,Negative,4,1
38,ON,Negative,5,0
38,OO,Negative,1,0
38,ON,Neutral,3,0
38,OO,Neutral,5,1
38,ON,Negative,5,1
38,OO,Negative,2,1
38,ON,Neutral,1,1
38,OO,Negative,4,1
38,ON,Neutral,5,0
38,OO,Neutral,2,1
38,ON,Neutral,5,1
38,OO,Neutral,3,0
38,ON,Negative,3,1
38,OO,Negative,2,1
38,ON,Negative,5,1
38,OO,Negative,1,1
38,ON,Negative,3,0
38,OO,Neutral,3,0
38,ON,Negative,1,0
38,OO,Negative,2,1
38,ON,Negative,3,0
38,OO,Neutral,1,0
38,ON,Negative,1,1
38,OO,Negative,1,0
38,ON,Neutral,3,1
38,OO,Neutral,4,0
38,ON,Neutral,1,1
38,OO,Negative,2,0
38,ON,Negative,3,1
38,OO,Negative,3,1
38,ON,Neutral,5,1
38,OO,Neutral,1,1
38,ON,Neutral,5,0
38,OO,Neutral,4,1
38,ON,Neutral,5,0
38,OO,Negative,2,1
38,ON,Negative,5,1
38,OO,Negative,1,0
38,ON,Neutral,1,0
38,OO,Neutral,1,1
38,ON,Neutral,1,1
38,OO,Neutral,2,1
38,ON,Neutral,5,1
38,OO,Negative,1,0
38,ON,Neutral,5,0
38,OO,Neutral,1,0
38,ON,Neutral,3,1
38,OO,Neutral,3,0
38,ON,Neutral,5,1
38,OO,Negative,3,0
38,ON,Neutral,1,0
38,OO,Negative,3,1
38,ON,Negative,3,1
38,OO,Neutral,3,1
38,ON,Negative,1,0
38,OO,Neutral,2,1
38,ON,Neutral,1,0
38,OO,Negative,3,1
38,ON,Negative,1,1
38,OO,Negative,2,0
38,ON,Negative,1,0
38,OO,Neutral,4,1
38,ON,Neutral,5,0
38,OO,Negative,1,0
38,ON,Neutral,5,0
38,OO,Neutral,1,1
38,ON,Neutral,5,0
38,OO,Neutral,5,1
38,ON,Negative,3,1
38,OO,Negative,2,0
38,ON,Neutral,3,0
38,OO,Neutral,4,0
38,ON,Neutral,5,0
38,OO,Negative,3,1
38,ON,Neutral,3,0
38,OO,Neutral,3,1
38,ON,Neutral,1,1
38,OO,Neutral,1,0
38,ON,Neutral,3,0
38,OO,Negative,3,0
38,ON,Neutral,3,0
38,OO,Negative,2,0
38,ON,Neutral,3,1
38,OO,Neutral,1,1
38,ON,Negative,3,1
38,OO,Neutral,4,0
38,ON,Neutral,5,0
38,OO,Negative,5,0
38,ON,Negative,3,1
38,OO,Neutral,2,0
38,ON,Neutral,5,1
38,OO,Neutral,1,1
38,ON,Neutral,5,0
38,OO,Negative,2,0
38,ON,Neutral,5,0
38,OO,Neutral,2,1
38,ON,Neutral,3,0
38,OO,Negative,2,1
38,ON,Neutral,5,0
38,OO,Neutral,2,0
38,ON,Neutral,5,1
38,OO,Neutral,2,0
38,ON,Negative,5,1
38,OO,Neutral,1,1
38,ON,Negative,1,1
38,OO,Negative,2,1
38,ON,Neutral,1,1
38,OO,Negative,1,0
38,ON,Negative,1,1
38,OO,Neutral,3,0
38,ON,Negative,5,0
38,OO,Neutral,2,0
38,ON,Negative,3,0
38,OO,Neutral,4,0
38,ON,Neutral,1,0
38,OO,Neutral,3,1
38,ON,Negative,3,1
38,OO,Negative,2,1
38,ON,Neutral,1,1
38,OO,Negative,3,1
38,ON,Neutral,3,1
38,OO,Neutral,4,1
38,ON,Neutral,5,1
38,OO,Negative,2,1
38,ON,Neutral,3,1
38,OO,Neutral,4,1
38,ON,Negative,5,0
39,OO,Neutral,1,0
39,ON,Negative,5,0
39,OO,Negative,4,1
39,ON,Neutral,3,0
39,OO,Neutral,5,1
39,ON,Neutral,5,1
39,OO,Negative,1,0
39,ON,Neutral,3,1
39,OO,Negative,1,1
39,ON,Negative,1,1
39,OO,Neutral,3,1
39,ON,Negative,3,1
39,OO,Negative,4,1
39,ON,Neutral,1,1
39,OO,Neutral,1,0
39,ON,Negative,3,0
39,OO,Neutral,1,1
39,ON,Negative,5,1
39,OO,Negative,4,1
39,ON,Negative,1,0
39,OO,Negative,1,0
39,ON,Neutral,1,0
39,OO,Neutral,3,1
39,ON,Negative,1,0
39,OO,Negative,1,1
39,ON,Negative,5,1
39,OO,Negative,1,1
39,ON,Neutral,5,1
39,OO,Neutral,3,1
39,ON,Neutral,5,1
39,OO,Neutral,2,1
39,ON,Neutral,3,1
39,OO,Negative,4,1
39,ON,Neutral,5,0
39,OO,Negative,1,0
39,ON,Neutral,5,0
39,OO,Neutral,5,1
39,ON,Neutral,5,1
39,OO,Negative,2,1
39,ON,Negative,3,0
39,OO,Negative,4,1
39,ON,Neutral,5,0
39,OO,Neutral,2,0
39,ON,Negative,3,0
39,OO,Neutral,3,0
39,ON,Neutral,3,1
39,OO,Negative,2,1
39,ON,Neutral,3,1
39,OO,Negative,1,1
39,ON,Neutral,3,0
39,OO,Neutral,3,0
39,ON,Neutral,1,1
39,OO,Negative,2,0
39,ON,Neutral,3,1
39,OO,Neutral,1,0
39,ON,Neutral,5,0
39,OO,Negative,1,1
39,ON,Neutral,3,1
39,OO,Neutral,4,1
39,ON,Negative,3,1
39,OO,Negative,2,0
39,ON,Neutral,5,1
39,OO,Negative,3,1
39,ON,Neutral,5,0
39,OO,Neutral,1,0
39,ON,Neutral,5,0
39,OO,Neutral,4,1
39,ON,Negative,1,1
39,OO,Negative,2,0
39,ON,Negative,1,0
39,OO,Negative,1,0
39,ON,Neutral,1,1
39,OO,Neutral,1,0
39,ON,Negative,1,0
39,OO,Neutral,2,1
39,ON,Negative,3,0
39,OO,Negative,1,1
39,ON,Neutral,1,0
39,OO,Neutral,1,1
39,ON,Neutral,5,1
39,OO,Neutral,3,1
39,ON,Neutral,3,0
39,OO,Negative,3,0
39,ON,Neutral,5,1
39,OO,Negative,3,1
39,ON,Neutral,5,0
39,OO,Neutral,3,1
39,ON,Neutral,1,0
39,OO,Neutral,2,1
39,ON,Neutral,1,0
39,OO,Negative,3,1
39,ON,Negative,5,1
39,OO,Negative,2,0
39,ON,Neutral,5,1
39,OO,Neutral,4,1
39,ON,Neutral,5,0
39,OO,Negative,1,0
39,ON,Neutral,5,1
39,OO,Neutral,1,1
39,ON,Negative,3,1
39,OO,Neutral,5,0
39,ON,Neutral,1,1
39,OO,Negative,2,0
39,ON,Neutral,3,0
39,OO,Neutral,4,1
39,ON,Negative,1,0
39,OO,Negative,3,1
39,ON,Negative,3,0
39,OO,Neutral,3,1
39,ON,Negative,1,1
39,OO,Neutral,1,0
39,ON,Negative,3,1
39,OO,Negative,3,0
39,ON,Negative,5,1
39,OO,Negative,2,1
39,ON,Negative,3,0
39,OO,Neutral,1,0
39,ON,Neutral,5,1
39,OO,Neutral,4,1
39,ON,Neutral,5,0
39,OO,Negative,5,0
39,ON,Neutral,1,0
39,OO,Neutral,2,1
39,ON,Negative,5,0
39,OO,Neutral,1,0
39,ON,Neutral,3,0
39,OO,Negative,2,0
39,ON,Negative,5,0
39,OO,Neutral,2,1
39,ON,Negative,1,1
39,OO,Negative,2,0
39,ON,Neutral,5,1
39,OO,Negative,3,0
39,ON,Negative,1,0
39,OO,Neutral,2,1
39,ON,Neutral,1,1
39,OO,Neutral,1,0
39,ON,Negative,3,1
39,OO,Negative,2,1
39,ON,Negative,1,1
39,OO,Negative,1,0
39,ON,Negative,5,1
39,OO,Neutral,3,0
39,ON,Neutral,3,0
39,OO,Neutral,2,0
39,ON,Negative,1,1
39,OO,Negative,4,1
39,ON,Negative,5,0
39,OO,Neutral,3,0
39,ON,Negative,3,1
39,OO,Negative,2,0
39,ON,Negative,3,0
39,OO,Negative,3,0
39,ON,Negative,1,1
39,OO,Neutral,4,1
39,ON,Neutral,3,0
39,OO,Negative,2,0
39,ON,Negative,3,1
39,OO,Neutral,4,1
39,ON,Neutral,1,1
40,OO,Neutral,1,1
40,ON,Neutral,1,1
40,OO,Negative,4,1
40,ON,Negative,3,1
40,OO,Neutral,5,0
40,ON,Neutral,3,1
40,OO,Negative,1,0
40,ON,Negative,1,1
40,OO,Negative,1,1
40,ON,Negative,3,1
40,OO,Neutral,3,0
40,ON,Negative,3,1
40,OO,Negative,4,0
40,ON,Negative,5,0
40,OO,Neutral,1,1
40,ON,Negative,1,1
40,OO,Neutral,1,0
40,ON,Neutral,3,1
40,OO,Negative,4,1
40,ON,Neutral,1,1
40,OO,Negative,1,0
40,ON,Negative,1,0
40,OO,Neutral,3,0
40,ON,Negative,3,0
40,OO,Negative,1,0
40,ON,Neutral,1,1
40,OO,Negative,1,0
40,ON,Negative,1,1
40,OO,Neutral,3,1
40,ON,Neutral,5,1
40,OO,Neutral,2,0
40,ON,Negative,1,0
40,OO,Negative,4,1
40,ON,Negative,5,1
40,OO,Negative,1,0
40,ON,Neutral,3,0
40,OO,Neutral,5,1
40,ON,Negative,5,1
40,OO,Negative,2,1
40,ON,Neutral,1,1
40,OO,Negative,4,1
40,ON,Neutral,5,0
40,OO,Neutral,2,1
40,ON,Neutral,5,1
40,OO,Neutral,3,1
40,ON,Negative,3,0
40,OO,Negative,2,1
40,ON,Negative,5,1
40,OO,Negative,1,0
40,ON,Negative,3,1
40,OO,Neutral,3,1
40,ON,Negative,1,0
40,OO,Negative,2,1
40,ON,Negative,3,0
40,OO,Neutral,1,0
40,ON,Negative,1,1
40,OO,Negative,1,1
40,ON,Neutral,3,0
40,OO,Neutral,4,1
40,ON,Neutral,1,0
40,OO,Negative,2,1
40,ON,Negative,3,1
40,OO,Negative,3,1
40,ON,Neutral,5,1
40,OO,Neutral,1,1
40,ON,Neutral,5,1
40,OO,Neutral,4,1
40,ON,Neutral,5,1
40,OO,Negative,2,0
40,ON,Negative,5,0
40,OO,Negative,1,0
40,ON,Neutral,1,0
40,OO,Neutral,1,1
40,ON,Neutral,1,0
40,OO,Neutral,2,0
40,ON,Neutral,5,0
40,OO,Negative,1,1
40,ON,Neutral,5,1
40,OO,Neutral,1,1
40,ON,Neutral,3,1
40,OO,Neutral,3,1
40,ON,Neutral,5,0
40,OO,Negative,3,1
40,ON,Neutral,1,0
40,OO,Negative,3,1
40,ON,Neutral,3,1
40,OO,Neutral,3,1
40,ON,Negative,1,0
40,OO,Neutral,2,0
40,ON,Neutral,1,0
40,OO,Negative,3,0
40,ON,Negative,1,1
40,OO,Negative,2,1
40,ON,Negative,1,0
40,OO,Neutral,4,1
40,ON,Neutral,5,0
40,OO,Neutral,1,0
40,ON,Neutral,5,0
40,OO,Neutral,1,1
40,ON,Neutral,5,1
40,OO,Neutral,5,1
40,ON,Negative,3,1
40,OO,Negative,2,0
40,ON,Neutral,3,0
40,OO,Neutral,4,1
40,ON,Neutral,5,1
40,OO,Negative,3,0
40,ON,Neutral,3,1
40,OO,Neutral,3,1
40,ON,Neutral,1,1
40,OO,Neutral,1,1
40,ON,Neutral,3,0
40,OO,Negative,3,1
40,ON,Neutral,3,0
40,OO,Negative,2,1
40,ON,Neutral,3,1
40,OO,Neutral,1,1
40,ON,Negative,3,1
40,OO,Neutral,4,1
40,ON,Neutral,5,0
40,OO,Negative,5,1
40,ON,Negative,3,0
40,OO,Neutral,2,0
40,ON,Neutral,5,0
40,OO,Neutral,1,1
40,ON,Neutral,5,0
40,OO,Negative,2,1
40,ON,Neutral,5,1
40,OO,Neutral,2,1
40,ON,Neutral,3,0
40,OO,Negative,2,1
40,ON,Neutral,5,0
40,OO,Negative,3,1
40,ON,Neutral,5,1
40,OO,Neutral,2,1
40,ON,Negative,5,0
40,OO,Neutral,1,0
40,ON,Negative,1,1
40,OO,Negative,2,0
40,ON,Neutral,1,1
40,OO,Negative,1,0
40,ON,Negative,1,1
40,OO,Neutral,3,1
40,ON,Negative,5,1
40,OO,Neutral,2,1
40,ON,Negative,3,1
40,OO,Negative,4,1
40,ON,Neutral,1,1
40,OO,Neutral,3,1
40,ON,Negative,3,1
40,ON,Negative,2,0
40,ON,Negative,1,1
40,OO,Negative,3,1
40,ON,Neutral,3,1
40,OO,Neutral,4,1
40,ON,Neutral,5,0
40,OO,Negative,2,1
40,ON,Neutral,3,1
40,OO,Neutral,4,1
40,ON,Negative,5,0
43,OO,Neutral,1,1
43,ON,Negative,5,1
43,OO,Negative,4,0
43,ON,Neutral,3,0
43,OO,Neutral,5,0
43,ON,Neutral,5,1
43,OO,Negative,1,0
43,ON,Neutral,3,1
43,OO,Negative,1,1
43,ON,Neutral,1,1
43,OO,Neutral,3,1
43,ON,Negative,3,0
43,OO,Negative,4,1
43,ON,Neutral,1,1
43,OO,Neutral,1,1
43,ON,Negative,3,1
43,OO,Neutral,1,1
43,ON,Negative,5,0
43,OO,Negative,4,0
43,ON,Negative,1,1
43,OO,Negative,1,1
43,ON,Neutral,1,0
43,OO,Neutral,3,0
43,ON,Negative,1,0
43,OO,Negative,1,1
43,ON,Negative,5,0
43,OO,Negative,1,1
43,ON,Neutral,5,1
43,OO,Neutral,3,0
43,ON,Neutral,5,0
43,OO,Neutral,2,1
43,ON,Neutral,3,0
43,OO,Negative,4,0
43,ON,Neutral,5,0
43,OO,Negative,1,1
43,ON,Neutral,5,1
43,OO,Neutral,5,0
43,ON,Neutral,5,1
43,OO,Negative,2,1
43,ON,Negative,3,0
43,OO,Negative,4,1
43,ON,Neutral,5,0
43,OO,Neutral,2,0
43,ON,Negative,3,1
43,OO,Neutral,3,0
43,ON,Neutral,3,1
43,OO,Negative,2,1
43,ON,Neutral,3,1
43,OO,Negative,1,1
43,ON,Neutral,3,0
43,OO,Neutral,3,1
43,ON,Neutral,1,1
43,OO,Negative,2,1
43,ON,Neutral,3,1
43,OO,Neutral,1,1
43,ON,Neutral,5,1
43,OO,Negative,1,1
43,ON,Neutral,3,0
43,OO,Neutral,4,0
43,ON,Negative,3,1
43,OO,Negative,2,1
43,ON,Neutral,5,0
43,OO,Negative,3,0
43,ON,Neutral,5,0
43,OO,Neutral,1,0
43,ON,Neutral,5,0
43,OO,Neutral,4,0
43,ON,Negative,1,1
43,OO,Negative,2,0
43,ON,Negative,1,0
43,OO,Negative,1,0
43,ON,Neutral,1,1
43,OO,Neutral,1,0
43,ON,Negative,1,0
43,OO,Neutral,2,1
43,ON,Neutral,3,1
43,OO,Negative,1,0
43,ON,Neutral,1,1
43,OO,Neutral,1,0
43,ON,Neutral,5,0
43,OO,Neutral,3,1
43,ON,Neutral,3,1
43,OO,Negative,3,1
43,ON,Neutral,5,1
43,OO,Negative,3,0
43,ON,Neutral,5,0
43,OO,Neutral,3,0
43,ON,Neutral,1,0
43,OO,Neutral,2,1
43,ON,Neutral,1,1
43,OO,Negative,3,1
43,ON,Negative,5,0
43,OO,Negative,2,1
43,ON,Neutral,5,1
43,OO,Neutral,4,0
43,ON,Neutral,5,0
43,OO,Neutral,1,1
43,ON,Neutral,5,1
43,OO,Neutral,1,0
43,ON,Negative,3,0
43,OO,Neutral,5,0
43,ON,Neutral,1,1
43,OO,Negative,2,0
43,ON,Neutral,3,1
43,OO,Neutral,4,0
43,ON,Negative,1,1
43,OO,Negative,3,1
43,ON,Negative,3,0
43,OO,Neutral,3,1
43,ON,Negative,1,0
43,OO,Neutral,1,0
43,ON,Negative,3,0
43,OO,Negative,3,1
43,ON,Negative,5,1
43,OO,Negative,2,0
43,ON,Negative,3,0
43,OO,Neutral,1,1
43,ON,Neutral,5,0
43,OO,Neutral,4,1
43,ON,Neutral,5,0
43,OO,Negative,5,1
43,ON,Neutral,1,1
43,OO,Neutral,2,0
43,ON,Negative,5,0
43,OO,Neutral,1,1
43,ON,Neutral,3,0
43,OO,Negative,2,0
43,ON,Negative,5,0
43,OO,Neutral,2,1
43,ON,Negative,1,0
43,OO,Negative,2,0
43,ON,Neutral,5,1
43,OO,Negative,3,1
43,ON,Negative,1,0
43,OO,Neutral,2,1
43,ON,Neutral,1,1
43,OO,Neutral,1,0
43,ON,Negative,3,0
43,OO,Negative,2,0
43,ON,Negative,1,1
43,OO,Negative,1,1
43,ON,Negative,5,0
43,OO,Neutral,3,1
43,ON,Neutral,3,1
43,OO,Neutral,2,0
43,ON,Negative,1,0
43,OO,Neutral,4,0
43,ON,Negative,5,0
43,OO,Neutral,3,1
43,ON,Negative,3,0
43,OO,Negative,2,1
43,ON,Negative,3,1
43,OO,Negative,3,0
43,ON,Negative,1,1
43,OO,Neutral,4,0
43,ON,Neutral,3,0
43,OO,Negative,2,0
43,ON,Negative,3,0
43,OO,Neutral,4,1
43,ON,Neutral,1,1
44,OO,Neutral,1,1
44,ON,Neutral,1,0
44,OO,Negative,4,1
44,ON,Negative,3,0
44,OO,Neutral,5,0
44,ON,Neutral,3,0
44,OO,Negative,1,0
44,ON,Negative,1,1
44,OO,Negative,1,1
44,ON,Negative,3,1
44,OO,Neutral,3,0
44,ON,Negative,3,1
44,OO,Negative,4,1
44,ON,Negative,5,0
44,OO,Neutral,1,1
44,ON,Negative,1,0
44,OO,Neutral,1,0
44,ON,Neutral,3,1
44,OO,Negative,4,1
44,ON,Negative,5,0
44,OO,Negative,1,0
44,ON,Negative,1,1
44,OO,Neutral,3,1
44,ON,Negative,3,1
44,OO,Negative,1,0
44,ON,Neutral,1,1
44,OO,Negative,1,0
44,ON,Negative,1,1
44,OO,Neutral,3,1
44,ON,Neutral,5,0
44,OO,Neutral,2,0
44,ON,Negative,1,1
44,OO,Negative,4,1
44,ON,Negative,5,1
44,OO,Negative,1,1
44,ON,Neutral,3,0
44,OO,Neutral,5,1
44,ON,Negative,5,0
44,OO,Negative,2,0
44,ON,Neutral,1,1
44,OO,Negative,4,1
44,ON,Neutral,5,0
44,OO,Neutral,2,0
44,ON,Neutral,5,0
44,OO,Neutral,3,1
44,ON,Negative,3,1
44,OO,Negative,2,0
44,ON,Negative,5,0
44,OO,Negative,1,0
44,ON,Negative,3,1
44,OO,Neutral,3,0
44,ON,Negative,1,0
44,OO,Negative,2,1
44,ON,Negative,3,1
44,OO,Neutral,1,1
44,ON,Negative,1,0
44,OO,Negative,1,0
44,ON,Neutral,3,0
44,OO,Neutral,4,1
44,ON,Neutral,1,1
44,OO,Negative,2,1
44,ON,Negative,3,1
44,OO,Negative,3,1
44,ON,Neutral,5,0
44,OO,Neutral,1,1
44,ON,Neutral,5,1
44,OO,Neutral,4,1
44,ON,Neutral,5,0
44,OO,Negative,2,0
44,ON,Negative,5,0
44,OO,Negative,1,1
44,ON,Neutral,1,1
44,OO,Neutral,1,0
44,ON,Neutral,1,0
44,OO,Neutral,2,1
44,ON,Neutral,5,0
44,OO,Negative,1,1
44,ON,Neutral,5,1
44,OO,Neutral,1,1
44,ON,Neutral,3,1
44,OO,Neutral,3,1
44,ON,Neutral,5,0
44,OO,Negative,3,1
44,ON,Neutral,1,1
44,OO,Negative,3,1
44,ON,Negative,3,1
44,OO,Neutral,3,1
44,ON,Negative,1,0
44,OO,Neutral,2,0
44,ON,Neutral,1,1
44,OO,Negative,3,1
44,ON,Negative,1,1
44,OO,Negative,2,1
44,ON,Negative,1,0
44,OO,Neutral,4,0
44,ON,Neutral,5,1
44,OO,Negative,1,1
44,ON,Neutral,5,0
44,OO,Neutral,1,1
44,ON,Neutral,5,1
44,OO,Neutral,5,0
44,ON,Negative,3,0
44,OO,Negative,2,1
44,ON,Neutral,3,1
44,OO,Neutral,4,0
44,ON,Neutral,5,0
44,OO,Negative,3,1
44,ON,Neutral,3,0
44,OO,Neutral,3,1
44,ON,Neutral,1,1
44,OO,Neutral,1,1
44,ON,Neutral,3,0
44,OO,Negative,3,1
44,ON,Neutral,3,0
44,OO,Negative,2,0
44,ON,Neutral,3,0
44,OO,Neutral,1,0
44,ON,Negative,3,1
44,OO,Neutral,4,0
44,ON,Neutral,5,1
44,OO,Negative,5,1
44,ON,Negative,3,0
44,OO,Neutral,2,0
44,ON,Neutral,5,1
44,OO,Neutral,1,0
44,ON,Neutral,5,0
44,OO,Negative,2,1
44,ON,Neutral,5,0
44,OO,Neutral,2,0
44,ON,Neutral,3,1
44,OO,Negative,2,0
44,ON,Neutral,5,1
44,OO,Negative,3,0
44,ON,Neutral,5,1
44,OO,Neutral,2,0
44,ON,Negative,5,0
44,OO,Neutral,1,1
44,ON,Negative,1,1
44,OO,Negative,2,0
44,ON,Neutral,1,1
44,OO,Negative,1,0
44,ON,Negative,1,1
44,OO,Neutral,3,1
44,ON,Negative,5,1
44,OO,Neutral,2,1
44,ON,Negative,3,1
44,OO,Negative,4,1
44,ON,Neutral,1,0
44,OO,Neutral,3,0
44,ON,Negative,3,1
44,OO,Negative,2,0
44,ON,Neutral,1,1
44,OO,Negative,3,1
44,ON,Neutral,3,1
44,OO,Neutral,4,1
44,ON,Neutral,5,1
44,OO,Negative,2,1
44,ON,Neutral,3,0
44,OO,Neutral,4,1
44,ON,Negative,5,1
45,OO,Neutral,1,1
45,ON,Neutral,1,1
45,OO,Negative,4,0
45,ON,Negative,3,1
45,OO,Neutral,5,0
45,ON,Neutral,3,1
45,OO,Negative,1,1
45,ON,Negative,1,1
45,OO,Negative,1,1
45,ON,Negative,3,0
45,OO,Neutral,3,0
45,ON,Negative,3,1
45,OO,Negative,4,0
45,ON,Negative,5,0
45,OO,Neutral,1,1
45,ON,Negative,1,0
45,OO,Neutral,1,0
45,ON,Neutral,3,1
45,OO,Negative,4,1
45,ON,Negative,5,0
45,OO,Negative,1,1
45,ON,Negative,1,0
45,OO,Neutral,3,1
45,ON,Negative,3,0
45,OO,Negative,1,0
45,ON,Neutral,1,1
45,OO,Negative,1,0
45,ON,Negative,1,1
45,OO,Neutral,3,1
45,ON,Neutral,5,1
45,OO,Neutral,2,1
45,ON,Negative,1,1
45,OO,Negative,4,1
45,ON,Negative,5,0
45,OO,Negative,1,1
45,ON,Neutral,3,0
45,OO,Neutral,4,1
45,ON,Negative,5,1
